package_name,resource_id,title_de,format,url,media_type,issued,modified,license,has_stac,is_service
bundesinventar-der-eidgenossischen-jagdbanngebiete-inkl-routennetz-jagdbanngebiete,63abc0c5-930f-48f9-bc7b-ad15cb92762c,Map (Preview) Vorschau map.geo.admin.ch,HTML,https://map.geo.admin.ch/?layers=ch.bafu.bundesinventare-jagdbanngebiete,text/html,2023-06-15T00:00:00,2023-06-15T00:00:00,terms_by,false,false
bundesinventar-der-eidgenossischen-jagdbanngebiete-inkl-routennetz-jagdbanngebiete,d3c4a908-4868-407c-91a5-094631b62cce,ch.bafu.bundesinventare-jagdbanngebiete,XML,https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de,application/xml,2023-06-15T00:00:00,2023-06-15T00:00:00,terms_by,false,false
bundesinventar-der-eidgenossischen-jagdbanngebiete-inkl-routennetz-jagdbanngebiete,790d7ac5-ae11-424d-b807-c5dc8b01a312,ch.bafu.bundesinventare-jagdbanngebiete,XML,https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml?lang=de,application/xml,2023-06-15T00:00:00,2023-06-15T00:00:00,terms_by,false,false
bundesinventar-der-eidgenossischen-jagdbanngebiete-inkl-routennetz-jagdbanngebiete,25b68970-38e5-47bd-9389-6229460e07f8,STAC Browser,OCTET,https://data.geo.admin.ch/browser/index.html#/collections/ch.bafu.bundesinventare-jagdbanngebiete/items/bundesinventare-jagdbanngebiete,,2023-06-15T00:00:00,2023-06-15T00:00:00,terms_by,true,false
bundesinventar-der-eidgenossischen-jagdbanngebiete-inkl-routennetz-jagdbanngebiete,7de08034-06a5-4066-b30f-98a7d88bde90,RESTful API von geo.admin.ch,XML,https://api3.geo.admin.ch/rest/services/api/MapServer/ch.bafu.bundesinventare-jagdbanngebiete,application/xml,2023-06-15T00:00:00,2023-06-15T00:00:00,terms_by,false,false
bundesinventar-der-hoch-und-ubergangsmoore-von-nationaler-bedeutung,57bd1f11-f73e-40fb-ab6e-d2909ff7755d,Map (Preview) Vorschau map.geo.admin.ch,HTML,https://map.geo.admin.ch/?layers=ch.bafu.bundesinventare-hochmoore,text/html,2025-12-01T00:00:00,2025-12-01T00:00:00,terms_by,false,false
bundesinventar-der-hoch-und-ubergangsmoore-von-nationaler-bedeutung,49d87a0c-4fbd-4fbf-8f71-2662e610091c,ch.bafu.bundesinventare-hochmoore,XML,https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de,application/xml,2025-12-01T00:00:00,2025-12-01T00:00:00,terms_by,false,false
bundesinventar-der-hoch-und-ubergangsmoore-von-nationaler-bedeutung,e24dc085-d1cd-4269-a851-a241d06b7d34,ch.bafu.bundesinventare-hochmoore,XML,https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml?lang=de,application/xml,2025-12-01T00:00:00,2025-12-01T00:00:00,terms_by,false,false
bundesinventar-der-hoch-und-ubergangsmoore-von-nationaler-bedeutung,a415742f-89f0-41df-8b6d-51df726c6811,STAC Browser,OCTET,https://data.geo.admin.ch/browser/index.html#/collections/ch.bafu.bundesinventare-hochmoore/items/bundesinventare-hochmoore,,2025-12-01T00:00:00,2025-12-01T00:00:00,terms_by,true,false
bundesinventar-der-hoch-und-ubergangsmoore-von-nationaler-bedeutung,a144535e-0eb5-4b4b-b5e9-d4dda2b99fe7,BAFU Website,OCTET,https://www.bafu.admin.ch/bafu/de/home/zustand/daten/geodaten/biodiversitaet--geodaten.html#-31476877,,2025-12-01T00:00:00,2025-12-01T00:00:00,terms_by,false,false
bundesinventar-der-hoch-und-ubergangsmoore-von-nationaler-bedeutung,daaa6807-4b35-4287-aacf-50bf5b69e2e0,RESTful API von geo.admin.ch,XML,https://api3.geo.admin.ch/rest/services/api/MapServer/ch.bafu.bundesinventare-hochmoore,application/xml,2025-12-01T00:00:00,2025-12-01T00:00:00,terms_by,false,false
invasive-gebietsfremde-pflanzen-potentialkarte-fortunes-hanfpalme,dc9cc9c0-eb98-4cf3-8135-3790b5db5e0c,Map (Preview) Vorschau map.geo.admin.ch,HTML,https://map.geo.admin.ch/?layers=ch.bafu.neophyten-fortunes_hanfpalme,text/html,2015-04-02T00:00:00,2015-04-02T00:00:00,terms_open,false,false
invasive-gebietsfremde-pflanzen-potentialkarte-fortunes-hanfpalme,cfadff81-2a48-47e0-a984-2c8bf4acd83a,ch.bafu.neophyten-fortunes_hanfpalme,XML,https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de,application/xml,2015-04-02T00:00:00,2015-04-02T00:00:00,terms_open,false,false
invasive-gebietsfremde-pflanzen-potentialkarte-fortunes-hanfpalme,e44766fa-091a-4b69-8972-0e86257961dd,ch.bafu.neophyten-fortunes_hanfpalme,XML,https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml?lang=de,application/xml,2015-04-02T00:00:00,2015-04-02T00:00:00,terms_open,false,false
invasive-gebietsfremde-pflanzen-potentialkarte-fortunes-hanfpalme,461d5067-b2ac-4f81-967b-649e040e9a83,STAC Browser,OCTET,https://data.geo.admin.ch/browser/index.html#/collections/ch.bafu.neophyten/items/neophyten-fortunes_hanfpalme,,2015-04-02T00:00:00,2015-04-02T00:00:00,terms_open,true,false
nationale-daueruntersuchung-der-schweizerischen-fliessgewasser-naduf-standorte-der-messstatione,1acbfac4-1322-4473-b738-c147704812dc,Map (Preview) Vorschau map.geo.admin.ch,HTML,https://map.geo.admin.ch/?layers=ch.bafu.hydrologie-daueruntersuchung_fliessgewaesser,text/html,2022-12-07T00:00:00,2022-12-07T00:00:00,terms_by,false,false
nationale-daueruntersuchung-der-schweizerischen-fliessgewasser-naduf-standorte-der-messstatione,bc78f1df-c815-4eef-b029-fa1ef88ec0f3,ch.bafu.hydrologie-daueruntersuchung_fliessgewaesser,XML,https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de,application/xml,2022-12-07T00:00:00,2022-12-07T00:00:00,terms_by,false,false
nationale-daueruntersuchung-der-schweizerischen-fliessgewasser-naduf-standorte-der-messstatione,4cb79b8e-9d55-402b-9dae-5de7216f14d6,ch.bafu.hydrologie-daueruntersuchung_fliessgewaesser,XML,https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml?lang=de,application/xml,2022-12-07T00:00:00,2022-12-07T00:00:00,terms_by,false,false
nationale-daueruntersuchung-der-schweizerischen-fliessgewasser-naduf-standorte-der-messstatione,9e8586fd-aef6-4f84-8729-582a055d2793,,OCTET,https://data.geo.admin.ch/browser/index.html#/collections/ch.bafu.hydrologie-gewaesserzustandsmessstationen/items/hydrologie-gewaesserzustandsmessstationen,,2022-12-07T00:00:00,2022-12-07T00:00:00,terms_by,true,false
nationale-daueruntersuchung-der-schweizerischen-fliessgewasser-naduf-standorte-der-messstatione,292b873f-02cc-4c8e-80ed-0cf98dafd6ad,RESTful API von geo.admin.ch,XML,https://api3.geo.admin.ch/rest/services/api/MapServer/ch.bafu.hydrologie-daueruntersuchung_fliessgewaesser,application/xml,2022-12-07T00:00:00,2022-12-07T00:00:00,terms_by,false,false
wildtierpassagen,a46a2bbf-4ae1-49f6-95e3-c9e307184795,ch.bafu.fauna-wildtierpassagen,XML,https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de,application/xml,2023-08-23T00:00:00,,terms_open,false,false
wildtierpassagen,00613cff-f586-4733-8a8d-23e8feff86eb,ch.bafu.fauna-wildtierpassagen,XML,https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml?lang=de,application/xml,2023-08-23T00:00:00,,terms_open,false,false
wildtierpassagen,8a48f891-108e-41ec-8395-9b61f16b0114,RESTful API von geo.admin.ch,XML,https://api3.geo.admin.ch/rest/services/api/MapServer/ch.bafu.fauna-wildtierpassagen,application/xml,2023-08-23T00:00:00,,terms_open,false,false
wildtierpassagen,2a8187a8-886d-48b9-bfd4-1738771b41ca,Map (Preview) Vorschau map.geo.admin.ch,HTML,https://map.geo.admin.ch/?layers=ch.bafu.fauna-wildtierpassagen,text/html,2023-08-23T00:00:00,,terms_open,false,false
wildtierpassagen,f54836ee-6fc2-4cae-bcc7-ab79966a4eee,,OCTET,https://data.geo.admin.ch/browser/index.html#/collections/ch.bafu.fauna-wildtierpassagen?.language=en,,2023-08-23T00:00:00,,terms_open,true,false
invasive-gebietsfremde-pflanzen-potentialkarte-robinie,3b35f22b-0b7d-4642-a252-f7f8f38bfa08,Map (Preview) Vorschau map.geo.admin.ch,HTML,https://map.geo.admin.ch/?layers=ch.bafu.neophyten-robinie,text/html,2015-04-02T00:00:00,2015-04-02T00:00:00,terms_open,false,false
invasive-gebietsfremde-pflanzen-potentialkarte-robinie,976c7a0b-8f07-4581-a641-bf1beedd5e33,ch.bafu.neophyten-robinie,XML,https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de,application/xml,2015-04-02T00:00:00,2015-04-02T00:00:00,terms_open,false,false
invasive-gebietsfremde-pflanzen-potentialkarte-robinie,303a2ffc-0256-41f2-9df4-bd99ff73dcb0,ch.bafu.neophyten-robinie,XML,https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml?lang=de,application/xml,2015-04-02T00:00:00,2015-04-02T00:00:00,terms_open,false,false
invasive-gebietsfremde-pflanzen-potentialkarte-robinie,e97c2f21-cfbc-474f-b25c-42b847640020,STAC Browser,OCTET,https://data.geo.admin.ch/browser/index.html#/collections/ch.bafu.neophyten/items/neophyten-robinie,,2015-04-02T00:00:00,2015-04-02T00:00:00,terms_open,true,false
schweizerischer-nationalpark-und-parke-von-nationaler-bedeutung-zonierung,cc1706c6-1eeb-49f0-a93c-47a53a12d8f8,Map (Preview) Vorschau map.geo.admin.ch,HTML,https://map.geo.admin.ch/?layers=ch.bafu.schutzgebiete-paerke_nationaler_bedeutung,text/html,2025-04-30T00:00:00,2025-04-30T00:00:00,terms_by,false,false
schweizerischer-nationalpark-und-parke-von-nationaler-bedeutung-zonierung,9e6928e1-9b71-47c8-bf85-f691cf617355,ch.bafu.schutzgebiete-paerke_nationaler_bedeutung,XML,https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de,application/xml,2025-04-30T00:00:00,2025-04-30T00:00:00,terms_by,false,false
schweizerischer-nationalpark-und-parke-von-nationaler-bedeutung-zonierung,058a8333-2444-4322-93db-ff408a4dcc82,ch.bafu.schutzgebiete-paerke_nationaler_bedeutung,XML,https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml?lang=de,application/xml,2025-04-30T00:00:00,2025-04-30T00:00:00,terms_by,false,false
schweizerischer-nationalpark-und-parke-von-nationaler-bedeutung-zonierung,902b58e9-9198-4e30-b5db-cde88906f1f5,,OCTET,https://data.geo.admin.ch/browser/index.html#/collections/ch.bafu.schutzgebiete-paerke_nationaler_bedeutung/items/schutzgebiete-paerke_nationaler_bedeutung,,2025-04-30T00:00:00,2025-04-30T00:00:00,terms_by,true,false
schweizerischer-nationalpark-und-parke-von-nationaler-bedeutung-zonierung,ebab88de-bd4a-48c9-8ee8-15d1feb14609,RESTful API von geo.admin.ch,XML,https://api3.geo.admin.ch/rest/services/api/MapServer/ch.bafu.schutzgebiete-paerke_nationaler_bedeutung,application/xml,2025-04-30T00:00:00,2025-04-30T00:00:00,terms_by,false,false
bundesinventar-der-auengebiete-von-nationaler-bedeutung-anhang-2,c0a78631-10d0-4358-953f-40aa6f84cffd,Map (Preview) Vorschau map.geo.admin.ch,HTML,https://map.geo.admin.ch/?layers=ch.bafu.bundesinventare-auen_anhang2,text/html,2017-11-01T00:00:00,2017-11-01T00:00:00,terms_by,false,false
bundesinventar-der-auengebiete-von-nationaler-bedeutung-anhang-2,12f27aa4-48b2-4e11-b283-2cee05c69387,ch.bafu.bundesinventare-auen_anhang2,XML,https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de,application/xml,2017-11-01T00:00:00,2017-11-01T00:00:00,terms_by,false,false
bundesinventar-der-auengebiete-von-nationaler-bedeutung-anhang-2,44a8489d-6864-445d-98b8-a6d8135696a2,ch.bafu.bundesinventare-auen_anhang2,XML,https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml?lang=de,application/xml,2017-11-01T00:00:00,2017-11-01T00:00:00,terms_by,false,false
bundesinventar-der-auengebiete-von-nationaler-bedeutung-anhang-2,da8eded3-c514-415e-8e00-8a2d2ef2eaa1,STAC Browser,OCTET,https://data.geo.admin.ch/browser/index.html#/collections/ch.bafu.bundesinventare-auen/items/bundesinventare-auen,,2017-11-01T00:00:00,2017-11-01T00:00:00,terms_by,true,false
bundesinventar-der-auengebiete-von-nationaler-bedeutung-anhang-2,d17b683c-5ad9-495c-aa54-72c138c33293,RESTful API von geo.admin.ch,XML,https://api3.geo.admin.ch/rest/services/api/MapServer/ch.bafu.bundesinventare-auen_anhang2,application/xml,2017-11-01T00:00:00,2017-11-01T00:00:00,terms_by,false,false
invasive-gebietsfremde-pflanzen-potentialkarte-portulak-heusenkraut,23cb1347-2565-40a2-8d09-5f1fd7435d9f,Map (Preview) Vorschau map.geo.admin.ch,HTML,https://map.geo.admin.ch/?layers=ch.bafu.neophyten-portulak_heusenkraut,text/html,2015-04-02T00:00:00,2015-04-02T00:00:00,terms_open,false,false
invasive-gebietsfremde-pflanzen-potentialkarte-portulak-heusenkraut,e40da5fb-a099-4d09-aa93-30c25cddba51,ch.bafu.neophyten-portulak_heusenkraut,XML,https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de,application/xml,2015-04-02T00:00:00,2015-04-02T00:00:00,terms_open,false,false
invasive-gebietsfremde-pflanzen-potentialkarte-portulak-heusenkraut,1bb03907-d3e9-4131-b8cf-4c40550d0a75,ch.bafu.neophyten-portulak_heusenkraut,XML,https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml?lang=de,application/xml,2015-04-02T00:00:00,2015-04-02T00:00:00,terms_open,false,false
invasive-gebietsfremde-pflanzen-potentialkarte-portulak-heusenkraut,7bd626d8-864c-4ebe-b1fb-a2cfd9884763,STAC Browser,OCTET,https://data.geo.admin.ch/browser/index.html#/collections/ch.bafu.neophyten/items/neophyten-portulak_heusenkraut,,2015-04-02T00:00:00,2015-04-02T00:00:00,terms_open,true,false
schweizerischer-nationalpark-und-parke-von-nationaler-bedeutung-perimeter,e3d8fd87-2b1c-4fde-89a2-7fa9d10ec148,Map (Preview) Vorschau map.geo.admin.ch,HTML,https://map.geo.admin.ch/?layers=ch.bafu.schutzgebiete-paerke_nationaler_bedeutung_perimeter,text/html,2025-04-30T00:00:00,2025-04-30T00:00:00,terms_by,false,false
schweizerischer-nationalpark-und-parke-von-nationaler-bedeutung-perimeter,fcf11ecf-4808-474c-b251-3634055b81ca,ch.bafu.schutzgebiete-paerke_nationaler_bedeutung_perimeter,XML,https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de,application/xml,2025-04-30T00:00:00,2025-04-30T00:00:00,terms_by,false,false
schweizerischer-nationalpark-und-parke-von-nationaler-bedeutung-perimeter,b0113885-6d5c-42da-95eb-1e59a3ff9243,ch.bafu.schutzgebiete-paerke_nationaler_bedeutung_perimeter,XML,https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml?lang=de,application/xml,2025-04-30T00:00:00,2025-04-30T00:00:00,terms_by,false,false
schweizerischer-nationalpark-und-parke-von-nationaler-bedeutung-perimeter,cb97665f-98d6-4229-9b7d-a54a4dce3e81,,OCTET,https://data.geo.admin.ch/browser/index.html#/collections/ch.bafu.schutzgebiete-paerke_nationaler_bedeutung/items/schutzgebiete-paerke_nationaler_bedeutung,,2025-04-30T00:00:00,2025-04-30T00:00:00,terms_by,true,false
schweizerischer-nationalpark-und-parke-von-nationaler-bedeutung-perimeter,f59bff6f-8a3e-40d6-8953-69f8e47d4028,RESTful API von geo.admin.ch,XML,https://api3.geo.admin.ch/rest/services/api/MapServer/ch.bafu.schutzgebiete-paerke_nationaler_bedeutung_perimeter,application/xml,2025-04-30T00:00:00,2025-04-30T00:00:00,terms_by,false,false
bundesinventar-der-landschaften-und-naturdenkmaler-bln,178bd940-99e1-40d7-a2c3-6af3cffe2b0b,Map (Preview) Vorschau map.geo.admin.ch,HTML,https://map.geo.admin.ch/?layers=ch.bafu.bundesinventare-bln,text/html,2022-11-15T00:00:00,2022-11-15T00:00:00,terms_by,false,false
bundesinventar-der-landschaften-und-naturdenkmaler-bln,4dbf6aa6-ea29-4731-a4d2-4492a092ee7a,ch.bafu.bundesinventare-bln,XML,https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de,application/xml,2022-11-15T00:00:00,2022-11-15T00:00:00,terms_by,false,false
bundesinventar-der-landschaften-und-naturdenkmaler-bln,81a75f4c-e332-4fa4-a3dc-ea3c11379e66,ch.bafu.bundesinventare-bln,XML,https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml?lang=de,application/xml,2022-11-15T00:00:00,2022-11-15T00:00:00,terms_by,false,false
bundesinventar-der-landschaften-und-naturdenkmaler-bln,c4009497-3cc2-4a23-a1f2-ce86be11099d,STAC Browser,OCTET,https://data.geo.admin.ch/browser/index.html#/collections/ch.bafu.bundesinventare-bln/items/bundesinventare-bln,,2022-11-15T00:00:00,2022-11-15T00:00:00,terms_by,true,false
bundesinventar-der-landschaften-und-naturdenkmaler-bln,f32b03fe-c01c-45a7-995b-7d2e8ee5f56f,RESTful API von geo.admin.ch,XML,https://api3.geo.admin.ch/rest/services/api/MapServer/ch.bafu.bundesinventare-bln,application/xml,2022-11-15T00:00:00,2022-11-15T00:00:00,terms_by,false,false
invasive-gebietsfremde-pflanzen-potentialkarte-essbares-zypergras,d0d5c409-8740-4f0b-8732-7186a2dd9eeb,Map (Preview) Vorschau map.geo.admin.ch,HTML,https://map.geo.admin.ch/?layers=ch.bafu.neophyten-essbares_zypergras,text/html,2015-04-02T00:00:00,2015-04-02T00:00:00,terms_open,false,false
invasive-gebietsfremde-pflanzen-potentialkarte-essbares-zypergras,504deb58-99d3-4b78-9915-a1fe06b747b9,ch.bafu.neophyten-essbares_zypergras,XML,https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de,application/xml,2015-04-02T00:00:00,2015-04-02T00:00:00,terms_open,false,false
invasive-gebietsfremde-pflanzen-potentialkarte-essbares-zypergras,277b9f46-b9de-42b3-a1b1-8d3eb37470b4,ch.bafu.neophyten-essbares_zypergras,XML,https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml?lang=de,application/xml,2015-04-02T00:00:00,2015-04-02T00:00:00,terms_open,false,false
invasive-gebietsfremde-pflanzen-potentialkarte-essbares-zypergras,b5a838c7-60a2-43c9-bc75-9e76d369848f,STAC Browser,OCTET,https://data.geo.admin.ch/browser/index.html#/collections/ch.bafu.neophyten/items/neophyten-essbares_zypergras,,2015-04-02T00:00:00,2015-04-02T00:00:00,terms_open,true,false
invasive-gebietsfremde-pflanzen-potentialkarte-chinesische-samtpappel,ddf95d41-ff84-4d93-be50-20a84c7c3164,Map (Preview) Vorschau map.geo.admin.ch,HTML,https://map.geo.admin.ch/?layers=ch.bafu.neophyten-chinesische_samtpappel,text/html,2015-04-02T00:00:00,2015-04-02T00:00:00,terms_open,false,false
invasive-gebietsfremde-pflanzen-potentialkarte-chinesische-samtpappel,a16f5854-6dd2-48cb-9624-7bcc7d0695b1,ch.bafu.neophyten-chinesische_samtpappel,XML,https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de,application/xml,2015-04-02T00:00:00,2015-04-02T00:00:00,terms_open,false,false
invasive-gebietsfremde-pflanzen-potentialkarte-chinesische-samtpappel,ed746772-1e4a-43ec-83ca-f1d90d9f7511,ch.bafu.neophyten-chinesische_samtpappel,XML,https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml?lang=de,application/xml,2015-04-02T00:00:00,2015-04-02T00:00:00,terms_open,false,false
invasive-gebietsfremde-pflanzen-potentialkarte-chinesische-samtpappel,393fac2a-4896-478b-8b1d-a1d1ccca8483,STAC Browser,OCTET,https://data.geo.admin.ch/browser/index.html#/collections/ch.bafu.neophyten/items/neophyten-chinesische_samtpappel,,2015-04-02T00:00:00,2015-04-02T00:00:00,terms_open,true,false
invasive-gebietsfremde-pflanzen-potentialkarte-gotterbaum,67cf0d8c-70ed-434f-82a1-a2b1b6450647,Map (Preview) Vorschau map.geo.admin.ch,HTML,https://map.geo.admin.ch/?layers=ch.bafu.neophyten-goetterbaum,text/html,2015-04-02T00:00:00,2015-04-02T00:00:00,terms_open,false,false
invasive-gebietsfremde-pflanzen-potentialkarte-gotterbaum,7055cd1b-e15d-4352-a63e-75f43b7c6a99,ch.bafu.neophyten-goetterbaum,XML,https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de,application/xml,2015-04-02T00:00:00,2015-04-02T00:00:00,terms_open,false,false
invasive-gebietsfremde-pflanzen-potentialkarte-gotterbaum,1639ad2f-41d4-4cce-a777-e60ca19e7b08,ch.bafu.neophyten-goetterbaum,XML,https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml?lang=de,application/xml,2015-04-02T00:00:00,2015-04-02T00:00:00,terms_open,false,false
invasive-gebietsfremde-pflanzen-potentialkarte-gotterbaum,70dd2998-6a06-41e7-b027-59cba96df550,STAC Browser,OCTET,https://data.geo.admin.ch/browser/index.html#/collections/ch.bafu.neophyten/items/neophyten-goetterbaum,,2015-04-02T00:00:00,2015-04-02T00:00:00,terms_open,true,false
invasive-gebietsfremde-pflanzen-potentialkarte-einjahriges-berufkraut,b03352b5-01b8-410e-90af-8053a92a3bea,Map (Preview) Vorschau map.geo.admin.ch,HTML,https://map.geo.admin.ch/?layers=ch.bafu.neophyten-einjaehriges_berufkraut,text/html,2015-04-02T00:00:00,2015-04-02T00:00:00,terms_open,false,false
invasive-gebietsfremde-pflanzen-potentialkarte-einjahriges-berufkraut,ce1075f5-60bc-462e-a62a-ce18024dbe71,ch.bafu.neophyten-einjaehriges_berufkraut,XML,https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de,application/xml,2015-04-02T00:00:00,2015-04-02T00:00:00,terms_open,false,false
invasive-gebietsfremde-pflanzen-potentialkarte-einjahriges-berufkraut,262ad2e9-8a8c-46f7-81fd-bf1a182d6ea7,ch.bafu.neophyten-einjaehriges_berufkraut,XML,https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml?lang=de,application/xml,2015-04-02T00:00:00,2015-04-02T00:00:00,terms_open,false,false
invasive-gebietsfremde-pflanzen-potentialkarte-einjahriges-berufkraut,7b013f1a-9816-4812-9a7e-5305c1051eb6,STAC Browser,OCTET,https://data.geo.admin.ch/browser/index.html#/collections/ch.bafu.neophyten/items/neophyten-einjaehriges_berufkraut,,2015-04-02T00:00:00,2015-04-02T00:00:00,terms_open,true,false
nationales-okologisches-netzwerk-ren-lebensraum-fliessgewasser-seen,7fa3cb87-1bd3-44d8-9065-e7c53bbaf0c4,Map (Preview) Vorschau map.geo.admin.ch,HTML,https://map.geo.admin.ch/?layers=ch.bafu.ren-fliessgewaesser_seen,text/html,2011-02-14T00:00:00,2011-02-14T00:00:00,terms_open,false,false
nationales-okologisches-netzwerk-ren-lebensraum-fliessgewasser-seen,af03b2e2-aad1-4b09-a689-b54a06f551db,ch.bafu.ren-fliessgewaesser_seen,XML,https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de,application/xml,2011-02-14T00:00:00,2011-02-14T00:00:00,terms_open,false,false
nationales-okologisches-netzwerk-ren-lebensraum-fliessgewasser-seen,bf7f48b1-a649-4d6b-9776-25e2237f8ed8,ch.bafu.ren-fliessgewaesser_seen,XML,https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml?lang=de,application/xml,2011-02-14T00:00:00,2011-02-14T00:00:00,terms_open,false,false
nationales-okologisches-netzwerk-ren-lebensraum-fliessgewasser-seen,cb076635-9354-4a5a-aa16-6ba4b89bbbbd,STAC Browser,OCTET,https://data.geo.admin.ch/browser/index.html#/collections/ch.bafu.ren-extensive_landwirtschaftsgebiete/items/ren-extensive_landwirtschaftsgebiete,,2011-02-14T00:00:00,2011-02-14T00:00:00,terms_open,true,false
nationales-okologisches-netzwerk-ren-lebensraum-fliessgewasser-seen,10ba6c41-5a3d-4726-a561-fb46533bd933,BAFU Website,OCTET,https://www.bafu.admin.ch/bafu/de/home/zustand/daten/geodaten/biodiversitaet--geodaten.html#-184504729,,2011-02-14T00:00:00,2011-02-14T00:00:00,terms_open,false,false
invasive-gebietsfremde-pflanzen-potentialkarte-nadelkraut,134c881d-e692-4f3d-917e-103314319883,Map (Preview) Vorschau map.geo.admin.ch,HTML,https://map.geo.admin.ch/?layers=ch.bafu.neophyten-nadelkraut,text/html,2015-04-02T00:00:00,2015-04-02T00:00:00,terms_open,false,false
invasive-gebietsfremde-pflanzen-potentialkarte-nadelkraut,c1089aa9-4cc5-4030-ab47-dbab159808de,ch.bafu.neophyten-nadelkraut,XML,https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de,application/xml,2015-04-02T00:00:00,2015-04-02T00:00:00,terms_open,false,false
invasive-gebietsfremde-pflanzen-potentialkarte-nadelkraut,21b13bfd-a362-43dd-8fe1-28a08cf71a51,ch.bafu.neophyten-nadelkraut,XML,https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml?lang=de,application/xml,2015-04-02T00:00:00,2015-04-02T00:00:00,terms_open,false,false
invasive-gebietsfremde-pflanzen-potentialkarte-nadelkraut,574abdaf-0315-4065-8004-6a01e37b5ac6,STAC Browser,OCTET,https://data.geo.admin.ch/browser/index.html#/collections/ch.bafu.neophyten/items/neophyten-nadelkraut,,2015-04-02T00:00:00,2015-04-02T00:00:00,terms_open,true,false
bundesinventar-der-amphibienlaichgebiete-von-nationaler-bedeutung-wanderobjekte,21b95c6e-c1d3-4232-b201-8b2f4cadfede,Map (Preview) Vorschau map.geo.admin.ch,HTML,https://map.geo.admin.ch/?layers=ch.bafu.bundesinventare-amphibien_wanderobjekte,text/html,2025-12-01T00:00:00,2025-12-01T00:00:00,terms_by,false,false
bundesinventar-der-amphibienlaichgebiete-von-nationaler-bedeutung-wanderobjekte,30d07952-b1e2-4ef0-9f8d-dd3ac65319ea,ch.bafu.bundesinventare-amphibien_wanderobjekte,XML,https://wms.geo.admin.ch/?SERVICE=WMS&VERSION=1.3.0&REQUEST=GetCapabilities&lang=de,application/xml,2025-12-01T00:00:00,2025-12-01T00:00:00,terms_by,false,false
bundesinventar-der-amphibienlaichgebiete-von-nationaler-bedeutung-wanderobjekte,bc4974ca-889f-40c6-a95f-c2f4a60c7f74,ch.bafu.bundesinventare-amphibien_wanderobjekte,XML,https://wmts.geo.admin.ch/EPSG/3857/1.0.0/WMTSCapabilities.xml?lang=de,application/xml,2025-12-01T00:00:00,2025-12-01T00:00:00,terms_by,false,false
